targetTitle,targetIndex,topTitle,similarity
프로농구,2056,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(1898, 0.6581394417515709), (1971, 0.6581394417515709), (1915, 0.6543229920112087), (1996, 0.6543229920112087), (1989, 0.6300778302876822), (2035, 0.6262659654593181), (1949, 0.6223188062409618), (1925, 0.6216696830004651), (1975, 0.6185119160404255), (2015, 0.6178632803456299), (2086, 0.6178632803456299), (1916, 0.6175804065972518)]"
여자프로농구,2057,"여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구","[(1834, 1.0), (1869, 0.6896786212819116), (1928, 0.6896786212819116), (1999, 0.6896786212819116), (2033, 0.6896786212819116), (2078, 0.6896786212819116), (1955, 0.6861817748246795), (2082, 0.6861817748246795), (1857, 0.6836531513818278), (1896, 0.6836531513818278), (1938, 0.6836531513818278), (1986, 0.6836531513818278)]"
NBA,2058,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(2044, 1.0000000000000002), (1853, 0.6539256615441056), (1867, 0.6539256615441056), (1885, 0.6539256615441056), (1967, 0.6539256615441056), (1900, 0.651030184463439), (1924, 0.651030184463439), (1984, 0.651030184463439), (2024, 0.651030184463439), (1985, 0.6505866985470045), (1884, 0.6479052707629185), (2014, 0.6479052707629185)]"
NBA,2059,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1904, 0.6566077301158713), (2004, 0.6566077301158713), (1838, 0.6539256615441056), (1877, 0.6539256615441056), (1940, 0.6539256615441056), (1956, 0.6539256615441056), (1858, 0.6539256615441054), (1919, 0.6539256615441054), (2021, 0.6539256615441054), (2037, 0.651030184463439), (1920, 0.6505866985470045), (1893, 0.6479052707629185)]"
NBA,2060,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1880, 1.0), (1839, 0.6566077301158713), (1859, 0.6566077301158713), (1899, 0.6566077301158713), (1929, 0.6566077301158713), (1958, 0.6566077301158713), (1991, 0.6566077301158713), (2005, 0.6566077301158713), (2017, 0.6566077301158713), (2037, 0.6537003772692958), (1850, 0.6476897578005688), (1833, 0.6449980820464839)]"
NBA,2061,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1907, 1.0000000000000002), (2026, 0.6566077301158713), (1837, 0.6539256615441056), (1862, 0.6539256615441056), (1878, 0.6539256615441056), (1930, 0.6539256615441056), (1941, 0.6539256615441056), (2010, 0.6539256615441056), (2039, 0.6539256615441054), (1993, 0.6505866985470045), (1932, 0.6479052707629185), (1952, 0.6479052707629185)]"
NBA,2062,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1873, 0.6562107799757992), (1892, 0.6562107799757992), (1910, 0.6562107799757992), (2040, 0.6562107799757992), (1921, 0.6535061722400838), (1943, 0.6535061722400838), (1979, 0.6535061722400838), (2018, 0.6535061722400838), (1862, 0.6505866985470045), (1965, 0.6505866985470045), (2005, 0.6505866985470045), (1911, 0.6479164301737553)]"
NBA,2063,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(2038, 1.0), (1832, 0.659960419762439), (1931, 0.659960419762439), (1861, 0.6572909234514853), (1879, 0.6572909234514853), (1951, 0.6572909234514853), (1961, 0.6572909234514853), (1981, 0.6544086604669525), (2011, 0.6544086604669525), (2020, 0.6474157856816836), (1852, 0.6447474269841267), (1921, 0.6447474269841267)]"
NBA,2064,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1833, 0.6562107799757992), (1852, 0.6535061722400838), (1889, 0.6535061722400838), (1906, 0.6535061722400838), (1992, 0.6535061722400838), (2001, 0.6535061722400838), (2019, 0.6535061722400838), (1850, 0.6506202846414129), (1878, 0.6505866985470045), (1958, 0.6505866985470045), (2043, 0.6505866985470045), (1873, 0.6479164301737553)]"
NBA,2065,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1864, 0.6537003772692958), (1882, 0.6537003772692958), (1922, 0.6537003772692958), (1969, 0.6537003772692958), (2042, 0.6537003772692958), (1843, 0.651030184463439), (1866, 0.651030184463439), (1888, 0.651030184463439), (1965, 0.651030184463439), (1990, 0.651030184463439), (1995, 0.651030184463439), (2022, 0.651030184463439)]"
NBA,2066,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1977, 1.0000000000000002), (1886, 0.6566077301158713), (1860, 0.6539256615441056), (1934, 0.6539256615441056), (2002, 0.6539256615441056), (1841, 0.651030184463439), (1923, 0.651030184463439), (2029, 0.651030184463439), (2050, 0.651030184463439), (1844, 0.6505866985470045), (1893, 0.6479052707629185), (2003, 0.6479052707629185)]"
NBA,2067,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1883, 1.0000000000000002), (1968, 1.0000000000000002), (1868, 0.6537003772692958), (1912, 0.6537003772692958), (1954, 0.6537003772692958), (1994, 0.6537003772692958), (2000, 0.6537003772692958), (2013, 0.6537003772692958), (1895, 0.651030184463439), (1913, 0.651030184463439), (1935, 0.651030184463439), (1953, 0.651030184463439)]"
NBA,2068,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1894, 0.6566077301158713), (1945, 0.6566077301158713), (1964, 0.6566077301158713), (1874, 0.6539256615441056), (1983, 0.6539256615441056), (2032, 0.6539256615441056), (1845, 0.651030184463439), (1908, 0.651030184463439), (1933, 0.651030184463439), (2024, 0.651030184463439), (1911, 0.6505866985470045), (1957, 0.6505866985470045)]"
NBA,2069,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1937, 1.0), (1840, 0.6626407578639907), (1863, 0.659960419762439), (1914, 0.659960419762439), (1980, 0.659960419762439), (2031, 0.659960419762439), (1947, 0.6570664508648468), (1962, 0.6570664508648468), (2023, 0.6570664508648468), (1844, 0.64182875747187), (1993, 0.64182875747187), (2012, 0.64182875747187)]"
프로농구,2070,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(1998, 0.6629030686682483), (2046, 0.6629030686682483), (1987, 0.6529340028575691), (2080, 0.6529340028575691), (2076, 0.6392496423697573), (1847, 0.6375798230928831), (2084, 0.6375798230928831), (2088, 0.6375798230928831), (1856, 0.6362977470884847), (1902, 0.6362977470884847), (1848, 0.6292724815809111), (1870, 0.6292724815809111)]"
프로농구,2071,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(1876, 0.7447542058467242), (1975, 0.668343640219461), (1949, 0.6665438304457175), (1926, 0.66516224504511), (1855, 0.6565341325647058), (1903, 0.6565341325647058), (2047, 0.6523343523624864), (2085, 0.6523343523624864), (2016, 0.6475510368171211), (1835, 0.642926327724843), (1997, 0.642926327724843), (2089, 0.642926327724843)]"
프로농구,2072,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(2055, 0.737798936105035), (2035, 0.6596601173846834), (1989, 0.6578390573063175), (1926, 0.648391419385973), (1836, 0.6477178969612938), (2081, 0.6477178969612938), (2009, 0.6434747131014846), (1846, 0.6427205973435719), (1939, 0.6427205973435719), (1856, 0.6386443584153365), (1902, 0.6386443584153365), (1875, 0.6339765763771181)]"
여자프로농구,2073,"여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구","[(1857, 0.6896786212819116), (1896, 0.6896786212819116), (1986, 0.6896786212819116), (2025, 0.6896786212819116), (2090, 0.6896786212819116), (1849, 0.6865326256527763), (1869, 0.6865326256527763), (1901, 0.6865326256527763), (1928, 0.6865326256527763), (1970, 0.6865326256527763), (1999, 0.6865326256527763), (2078, 0.6865326256527763)]"
여자프로농구,2074,"여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구","[(1887, 0.6928316252994791), (1918, 0.6928316252994791), (1955, 0.6928316252994791), (1973, 0.6928316252994791), (2008, 0.6928316252994791), (2045, 0.6928316252994791), (2082, 0.6928316252994791), (1834, 0.6801552585650676), (1857, 0.6801552585650676), (1896, 0.6801552585650676), (1938, 0.6801552585650676), (1986, 0.6801552585650676)]"
프로농구,2075,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(1854, 0.6818159081745236), (1917, 0.6818159081745236), (1974, 0.6818159081745236), (2083, 0.6818159081745236), (1948, 0.6578517290003314), (1875, 0.6548582785993942), (1835, 0.6473586997007595), (1997, 0.6473586997007595), (2089, 0.6473586997007595), (2054, 0.6467303932718125), (1897, 0.6427691158169058), (1927, 0.6382534931880823)]"
프로농구,2076,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(1998, 0.6786874632933739), (2046, 0.6786874632933739), (1847, 0.6527612455487086), (2084, 0.6527612455487086), (2088, 0.6527612455487086), (1856, 0.6514486420138925), (1902, 0.6514486420138925), (2016, 0.6438797614815696), (1988, 0.6432458220751767), (2070, 0.6392496423697576), (1915, 0.6350506384625227), (1996, 0.6350506384625227)]"
프로농구,2077,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(2034, 0.7453308652672854), (2015, 0.669064385023938), (2086, 0.669064385023938), (1925, 0.6672663961392338), (1836, 0.6658861878973736), (2081, 0.6658861878973736), (1855, 0.6579321177463411), (1903, 0.6579321177463411), (1972, 0.6530702341675716), (1988, 0.6482909823490267), (2054, 0.6436700040232726), (1846, 0.6334220093631364)]"
여자프로농구,2078,"여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구","[(1928, 1.0), (1834, 0.6896786212819116), (1857, 0.6896786212819116), (1986, 0.6896786212819116), (2057, 0.6896786212819116), (2090, 0.6896786212819116), (1869, 0.6865326256527763), (1901, 0.6865326256527763), (1970, 0.6865326256527763), (1999, 0.6865326256527763), (2033, 0.6865326256527763), (2073, 0.6865326256527763)]"
여자프로농구,2079,"여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구","[(1938, 1.0), (1849, 0.6896786212819115), (1901, 0.6896786212819115), (1970, 0.6896786212819115), (2033, 0.6896786212819115), (2087, 0.6896786212819115), (1887, 0.6861817748246795), (2008, 0.6861817748246795), (1834, 0.6836531513818278), (1857, 0.6836531513818278), (1896, 0.6836531513818278), (1986, 0.6836531513818278)]"
프로농구,2080,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(1987, 0.7489452138851431), (1848, 0.6735846069055211), (1870, 0.6735846069055211), (1916, 0.6717982377445083), (2009, 0.6704268207699828), (2047, 0.6625212506503976), (2085, 0.6625212506503976), (1972, 0.6618592997569943), (2070, 0.6529340028575691), (1897, 0.6483369694517703), (1846, 0.6289110796543975), (1939, 0.6289110796543975)]"
프로농구,2081,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(1836, 1.0), (2034, 0.6658861878973739), (2077, 0.6658861878973739), (2055, 0.6477178969612939), (2072, 0.6477178969612939), (2015, 0.6414267998808824), (2086, 0.6414267998808824), (1925, 0.6397030819811529), (1855, 0.6307543821956515), (1903, 0.6307543821956515), (1972, 0.6260933323847101), (2035, 0.6232615684874148)]"
여자프로농구,2082,"여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구","[(1955, 1.0), (2074, 0.6928316252994793), (1887, 0.6897032862202186), (1918, 0.6897032862202186), (1973, 0.6897032862202186), (2008, 0.6897032862202186), (2045, 0.6897032862202186), (1834, 0.6861817748246796), (2057, 0.6861817748246796), (1869, 0.6830517301955183), (1928, 0.6830517301955183), (1999, 0.6830517301955183)]"
프로농구,2083,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(1917, 1.0000000000000002), (1854, 0.756920162931944), (1974, 0.756920162931944), (1948, 0.6835753698730066), (2075, 0.6818159081745234), (1875, 0.6804648681067094), (1835, 0.6726720369967021), (1997, 0.6726720369967021), (2089, 0.6726720369967021), (2054, 0.6720191622216918), (1897, 0.6679029889534052), (1927, 0.6632107942343982)]"
프로농구,2084,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(1847, 1.0000000000000002), (2088, 1.0000000000000002), (1998, 0.6769146263075304), (2046, 0.6769146263075304), (2076, 0.6527612455487086), (1856, 0.649746957056673), (1902, 0.649746957056673), (2016, 0.6421978476149843), (1988, 0.641565564156708), (2070, 0.6375798230928831), (1898, 0.6370861525791227), (1971, 0.6370861525791227)]"
프로농구,2085,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(2047, 1.0), (1987, 0.6625212506503976), (2080, 0.6625212506503976), (1876, 0.6523343523624864), (2071, 0.6523343523624864), (1848, 0.6385122993629853), (1870, 0.6385122993629853), (1916, 0.6368189431478699), (2009, 0.6355189333245864), (1975, 0.6283214532886204), (1972, 0.6273975073214367), (1949, 0.6266294208899725)]"
프로농구,2086,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(2015, 1.0000000000000002), (2034, 0.669064385023938), (2077, 0.669064385023938), (1915, 0.6441588408775756), (1996, 0.6441588408775756), (1925, 0.6427563101963627), (1836, 0.6414267998808824), (2081, 0.6414267998808824), (1855, 0.6337648993102833), (1903, 0.6337648993102833), (1972, 0.6290816028521142), (1988, 0.6244779029173341)]"
여자프로농구,2087,"여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구","[(1849, 1.0), (1938, 0.6896786212819117), (2079, 0.6896786212819117), (1896, 0.6896786212819116), (2025, 0.6896786212819116), (1869, 0.6865326256527763), (1901, 0.6865326256527763), (1970, 0.6865326256527763), (1999, 0.6865326256527763), (2033, 0.6865326256527763), (2073, 0.6865326256527763), (1887, 0.6830517301955183)]"
프로농구,2088,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(1847, 1.0000000000000002), (2084, 1.0000000000000002), (1998, 0.6769146263075304), (2046, 0.6769146263075304), (2076, 0.6527612455487086), (1856, 0.649746957056673), (1902, 0.649746957056673), (2016, 0.6421978476149843), (1988, 0.641565564156708), (2070, 0.6375798230928831), (1898, 0.6370861525791227), (1971, 0.6370861525791227)]"
프로농구,2089,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(1835, 0.9999999999999998), (1997, 0.9999999999999998), (1854, 0.6726720369967021), (1917, 0.6726720369967021), (1974, 0.6726720369967021), (2083, 0.6726720369967021), (1948, 0.6490292427661932), (2075, 0.6473586997007595), (1875, 0.6460759376955647), (1876, 0.6429263277248429), (2071, 0.6429263277248429), (2054, 0.6380570558915036)]"
여자프로농구,2090,"여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구","[(1857, 1.0), (1986, 1.0), (1901, 0.6896786212819116), (1928, 0.6896786212819116), (1970, 0.6896786212819116), (2073, 0.6896786212819116), (2078, 0.6896786212819116), (2045, 0.6861817748246795), (1834, 0.6836531513818278), (1896, 0.6836531513818278), (1938, 0.6836531513818278), (2025, 0.6836531513818278)]"
남자배구,2091,"남자배구, 남자배구, 남자배구, 남자배구, 남자배구, 남자배구, 남자배구, 남자배구, 남자배구, 남자배구, 남자배구, 남자배구","[(2099, 0.7124481945988905), (2107, 0.7124481945988905), (2113, 0.7087588709592278), (2121, 0.7087588709592278), (2127, 0.7087588709592278), (2133, 0.7087588709592278), (2139, 0.7087588709592278), (2111, 0.706475334106772), (2123, 0.706475334106772), (2135, 0.706475334106772), (2097, 0.7027833066445892), (2103, 0.7027833066445892)]"
여자배구,2092,"여자배구, 여자배구, 여자배구, 여자배구, 여자배구, 여자배구, 여자배구, 여자배구, 여자배구, 여자배구, 여자배구, 여자배구","[(2122, 0.7386405517727455), (2140, 0.7386405517727455), (2098, 0.7327023369503431), (2100, 0.7124481945988905), (2108, 0.7124481945988905), (2114, 0.708758870959228), (2128, 0.708758870959228), (2134, 0.708758870959228), (2112, 0.706475334106772), (2124, 0.706475334106772), (2136, 0.706475334106772), (2104, 0.7027833066445892)]"
남자배구,2093,"남자배구, 남자배구, 남자배구, 남자배구, 남자배구, 남자배구, 남자배구, 남자배구, 남자배구, 남자배구, 남자배구, 남자배구","[(2143, 1.0000000000000002), (2111, 0.7124481945988907), (2123, 0.7124481945988907), (2135, 0.7124481945988907), (2099, 0.7091701731772289), (2107, 0.7091701731772289), (2101, 0.7054978243604572), (2105, 0.7054978243604572), (2115, 0.7054978243604572), (2117, 0.7054978243604572), (2125, 0.7054978243604572), (2129, 0.7054978243604572)]"
