title,openDate,finalDate,info,image,categoryName,category
김지은 피아노 독주회,2023.12.01,2023.12.01,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229047_231101_095735.png,서양음악(클래식),공연 전시
"대전시립교향악단 디스커버리 시리즈 9, 송년음악회",2023.12.14,2023.12.14,대전예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229045_231101_094619.gif,서양음악(클래식),공연 전시
공룡 애니멀 쇼 [안산],2023.12.25,2023.12.25,안산올림픽기념관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229043_231101_094453.jpg,서커스/마술,공연 전시
강허달림 콘서트 [인천 연수],2023.12.07,2023.12.07,G#하우스,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229042_231101_093808.png,콘서트,공연 전시
"서빛마루문화예술회관 무대나눔 #4, The Musical with ABBA",2023.11.18,2023.11.18,서빛마루문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229041_231101_093639.jpg,뮤지컬,공연 전시
"정재일 콘서트, Listen",2023.12.15,2023.12.16,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229040_231101_093258.jpg,콘서트,공연 전시
피노키오의 모험 [부산],2023.11.17,2023.11.17,동래문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229039_231101_093206.jpg,서양음악(클래식),공연 전시
"예술즐겨찾기, 경기필하모닉 타악 콘서트",2023.11.21,2023.11.21,광명문화예술교육지원센터 광명극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229038_231101_092749.jpg,서양음악(클래식),공연 전시
빅보스랜드 & 빅파이브 콘서트,2023.12.08,2023.12.09,백암아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229036_231101_092533.jpg,뮤지컬,공연 전시
컬렉션,2023.12.01,2023.12.10,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229035_231101_092130.png,연극,공연 전시
크리스마스 칸타타 [광주],2023.11.21,2023.11.22,예술의 전당 [광주] (구. 광주문화예술회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229034_231031_155120.gif,복합,공연 전시
정승미 피아노 독주회,2023.12.03,2023.12.03,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229033_231031_154321.gif,서양음악(클래식),공연 전시
황만근은 이렇게 말했다,2023.11.28,2023.12.03,예술공간 혜화,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229032_231031_154040.gif,연극,공연 전시
빨간모자와 늑대 [부산],2023.12.02,2023.12.02,다누림센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229030_231031_152728.gif,뮤지컬,공연 전시
"MEG아트홀 기획연주 85, 한다혜 피아노 리사이틀 [오산]",2023.11.23,2023.11.23,MEG아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229029_231031_152420.gif,서양음악(클래식),공연 전시
"제1회 웬연극 페스티벌, 청담: 청혼, 곰",2023.11.23,2023.11.26,청담 예인아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229028_231031_151241.gif,연극,공연 전시
가장 보통의 연애,2023.10.30,2023.12.31,연극플레이스 혜화,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229026_231031_141835.gif,연극,공연 전시
"국악대학전 내일의 예인, 김은유 & 이수흔",2023.11.28,2023.11.28,서울돈화문국악당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229025_231031_140958.gif,한국음악(국악),공연 전시
"어떤가요 #7, 다짐",2024.01.18,2024.01.18,마포아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229024_231031_140319.gif,콘서트,공연 전시
정동원콘서트: 성탄총동원 3st JEONG DONG WON'S CHRISTMAS CONCERT [서울],2023.12.23,2023.12.25,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229023_231031_140213.gif,콘서트,공연 전시
크리스마스 화이트 매직쇼 [서울 노원],2023.12.23,2023.12.23,노원구민의전당(구. 노원구민회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229022_231031_135904.gif,서커스/마술,공연 전시
"OH MY GIRL FAN CONCERT, OH MY LAND",2023.11.25,2023.11.25,KBS스포츠월드(아레나),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229021_231031_135626.gif,콘서트,공연 전시
백지영 전국투어 콘서트: BAEK SPACE [수원],2023.12.23,2023.12.23,수원컨벤션센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229020_231031_135459.gif,콘서트,공연 전시
별을 위하여,2023.11.17,2023.11.26,열린극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229017_231031_134718.gif,연극,공연 전시
프렌쥬 클래식 사파리 Ⅱ [음성],2023.11.18,2023.11.18,음성문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229016_231031_134141.gif,서양음악(클래식),공연 전시
"이런 밤, 들 가운데서",2023.11.21,2023.12.09,두산아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229014_231031_133524.gif,연극,공연 전시
크리스마스 화이트 매직쇼 [청주],2023.12.24,2023.12.24,청주예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229013_231031_133450.gif,서커스/마술,공연 전시
"아티스트 인 안동, 성악",2023.12.14,2023.12.14,안동문화예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229010_231031_132250.jpg,서양음악(클래식),공연 전시
코토바 EP 발매 기념 콘서트: Humanoid Operational,2023.12.01,2023.12.01,롤링홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229009_231031_131848.jpg,콘서트,공연 전시
"아티스트 인 안동, 기악",2023.12.13,2023.12.13,안동문화예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229008_231031_131706.jpg,서양음악(클래식),공연 전시
제69회 충주시립우륵국악단 정기연주회,2023.11.23,2023.11.23,충주시문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229007_231031_131258.jpg,한국음악(국악),공연 전시
"영유아 참여형 공연사업 상상, 같이, 도채비방쉬﻿",2023.11.25,2023.11.25,남양주 어린이비전센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229004_231031_130653.jpg,연극,공연 전시
"첼리스트 김혜미 독주회, 위대한 발자취 [대전]",2023.11.24,2023.11.24,대전예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229003_231031_130404.gif,서양음악(클래식),공연 전시
드미트리 시쉬킨 더 콘체르토: 프로코피예프 & 라흐마니노프 3번 [인천],2023.12.17,2023.12.17,아트센터 인천,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229000_231031_125248.gif,서양음악(클래식),공연 전시
"신구쇼, 니들이 트롯을 알아? [대구]",2023.12.23,2023.12.23,경북대학교,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228999_231031_124954.gif,콘서트,공연 전시
"수봉pick!기획공연, 내일을 꿈꾸다",2023.11.17,2023.11.17,인천수봉문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228998_231031_124952.jpg,연극,공연 전시
"제13회 서울미래연극제, 호호탕탕 옥루몽",2023.11.17,2023.11.19,미아리고개예술극장(구 미아리예술극장),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228994_231031_123748.jpg,연극,공연 전시
수연 그리고 지은,2023.11.17,2023.11.17,울산문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228991_231031_123043.jpg,무용,공연 전시
"소프라노 이현민 독창회, 낯선 문 앞에 서다",2023.11.28,2023.11.28,금호아트홀 연세,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228986_231031_121619.gif,서양음악(클래식),공연 전시
"Music Festival, Ride the Beat",2023.12.09,2023.12.10,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228981_231031_114120.gif,콘서트,공연 전시
이방인의 뜰,2023.12.07,2023.12.10,나온씨어터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228979_231031_113401.gif,연극,공연 전시
이건명의 갈라콘서트 [계룡],2023.11.24,2023.11.24,계룡문화예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228977_231031_112609.gif,뮤지컬,공연 전시
서울경기춤페스타: 여여 변함없이 이어가다,2023.11.19,2023.11.19,강동아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228976_231031_112442.gif,무용,공연 전시
"우재 1st Showcase: Sing together, with everybody we've loved",2023.11.24,2023.11.24,서울마포음악창작소(구.뮤지스땅스),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228973_231031_111652.jpg,콘서트,공연 전시
비오케이 문화산책 (11월),2023.11.28,2023.11.28,비오케이아트센터(BOK아트센터),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228968_231031_111112.gif,서양음악(클래식),공연 전시
르 시드,2023.11.24,2023.11.25,부산문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228959_231031_105823.jpg,연극,공연 전시
잭킹콩 연말 콘서트: Haven,2023.11.17,2023.11.17,웨스트브릿지 라이브홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228951_231031_104542.jpg,콘서트,공연 전시
단오 Good luck Good rock (11월),2023.11.24,2023.11.24,강릉단오제전수교육관(구. 단오문화관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228947_231031_103207.jpg,한국음악(국악),공연 전시
"오씰 단독 콘서트, 파랑(Waves)",2023.12.01,2023.12.01,웨스트브릿지 라이브홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228945_231031_102704.gif,콘서트,공연 전시
너 자신이 되라 (Soyez vous-meme),2023.11.30,2023.12.10,아르코예술극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228944_231031_102521.gif,연극,공연 전시
버블버블쇼 [춘천],2023.12.02,2023.12.02,한림대학교 일송아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228941_231031_101510.gif,서커스/마술,공연 전시
"김재환 피아노 독주회, Bach Klavier Series I: Goldberg Variations",2023.11.17,2023.11.17,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228940_231031_101353.gif,서양음악(클래식),공연 전시
최유리 단독 콘서트: 생각을 멈추다 보면,2023.11.24,2023.11.26,한전아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228939_231031_101328.gif,콘서트,공연 전시
어차피 겪어야 될 사랑이야기 [대전],2023.11.30,2024.01.07,아신극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228938_231107_142341.gif,연극,공연 전시
뱅크개라지 라이브: 뱅크랑 아삼륙 [파주],2023.11.11,2023.11.25,뱅크개라지,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228936_231031_100906.gif,콘서트,공연 전시
903호,2023.11.08,2023.11.19,북촌창우극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228934_231031_100209.gif,연극,공연 전시
"국악대학전 내일의 예인, 홍솔휘 & 이가현가단",2023.11.30,2023.11.30,서울돈화문국악당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228932_231031_095436.gif,한국음악(국악),공연 전시
국립심포니오케스트라와 함께하는 Classica Bambino [평택],2023.11.21,2023.11.21,평택시북부문예회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228930_231031_095324.gif,서양음악(클래식),공연 전시
"국악대학전 내일의 예인, 윤주연 & 신별하",2023.11.29,2023.11.29,서울돈화문국악당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228929_231031_095049.gif,한국음악(국악),공연 전시
빨간모자와 늑대 [광주],2023.11.01,2023.11.29,롯데마트 [월드컵],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228928_231031_094807.jpg,뮤지컬,공연 전시
박강수 콘서트 [광주],2023.11.26,2023.11.26,씨어터연바람,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228926_231031_094232.gif,콘서트,공연 전시
루드윅: 베토벤 더 피아노 [수원],2023.12.02,2023.12.02,수원SK아트리움,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228925_231031_093754.gif,뮤지컬,공연 전시
해피 바이 버스 [대구],2023.11.24,2023.11.26,어울아트센터(구. 대구북구문예회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228924_231031_093225.jpg,뮤지컬,공연 전시
Daniel Caesar Presents: Superpowers World Tour - Leg 3,2023.12.11,2023.12.11,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228923_231031_093053.gif,콘서트,공연 전시
"제1회 웬연극페스티벌, 청담: 봄의 주파수 트루헤르츠",2023.11.16,2023.11.19,청담 예인아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228922_231030_181030.jpg,연극,공연 전시
"우아한 클래식, 스노우 베어의 Hello! Winter [김해]",2023.11.25,2023.11.25,김해서부문화센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228921_231030_171754.gif,서양음악(클래식),공연 전시
제2회 오케스트라 라움 정기연주회: Bohemian [고양],2023.11.19,2023.11.19,고양아람누리,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228920_231030_171206.png,서양음악(클래식),공연 전시
와이즈발레단 호두까기 인형 [부산],2023.12.24,2023.12.25,(재)영화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228919_231030_171053.gif,무용,공연 전시
히사이시조 OST: 디오케스트라 [예산],2023.11.30,2023.11.30,충남도청 문예회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228918_231030_170510.gif,서양음악(클래식),공연 전시
"신촌문화발전소 오드아이프로젝트, 240 245 이사공 이사오",2023.11.10,2023.11.18,신촌문화발전소,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228917_231030_170233.gif,연극,공연 전시
혼자서 가라,2023.11.08,2023.11.19,서완소극장(구. 씨어터고리),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228916_231030_165655.gif,연극,공연 전시
최현우 Answer [청주],2024.02.17,2024.02.18,청주예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228914_231030_164916.gif,서커스/마술,공연 전시
대전국제기타페스티벌 (11.17),2023.11.17,2023.11.17,대전예술가의집,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228911_231030_164109.gif,서양음악(클래식),공연 전시
"그림 읽어주는 베토벤, 세계명작극장: 플란다스의 개 [부산]",2023.12.21,2023.12.21,부산시민회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228909_231030_162638.gif,서양음악(클래식),공연 전시
피노키오 [안동],2023.11.25,2023.11.25,안동시청 대동관(구 안동시민회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228908_231030_162338.jpg,뮤지컬,공연 전시
"최지연무브먼트, 플라스틱 버드 vol.2",2023.12.02,2023.12.03,대학로예술극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228907_231030_162216.jpg,무용,공연 전시
"퓨전국악 비단, 문화유산 스토리텔링 콘서트",2023.12.09,2023.12.09,계양문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228906_231030_161728.jpg,한국음악(국악),공연 전시
피노키오 [대전],2023.11.19,2023.11.19,대덕구청소년어울림센터(구. 대덕청소년수련관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228905_231030_161643.jpg,뮤지컬,공연 전시
"어쩌다 페스티벌, 이진아 X 딕펑스 [고양]",2023.11.25,2023.11.25,고양어울림누리,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228904_231030_160333.gif,콘서트,공연 전시
"트로이왕자의 사랑이야기, 트로일러스와 크레시다 [대학로]",2023.11.15,2023.12.03,한성아트홀(구. 인켈아트홀),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228902_231030_155828.jpg,연극,공연 전시
이승환 콘서트: 이상한 이승환 [천안],2023.12.25,2023.12.25,천안예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228901_231030_155600.gif,콘서트,공연 전시
손열음의 커튼콜 [성남],2023.12.26,2023.12.26,성남아트리움 (구. 성남시민회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228900_231030_155014.gif,서양음악(클래식),공연 전시
"매직컬 스크루지, 크리스마스캐롤 [인천]",2023.12.12,2024.01.21,인천어린이과학관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228897_231030_153943.gif,뮤지컬,공연 전시
크리스마스 칸타타 [진주],2023.12.05,2023.12.05,경상남도문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228894_231030_153112.gif,복합,공연 전시
손민수 Curated 11 손민수,2023.11.23,2023.11.23,현대카드 언더스테이지,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228890_231030_151807.gif,서양음악(클래식),공연 전시
"KONTRAS2, 성민제 & 최진배 [제주]",2023.12.30,2023.12.30,제주문예회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228888_231102_142603.gif,서양음악(클래식),공연 전시
"명가의 초대, 이광조 콘서트",2023.11.24,2023.11.25,엠팟홀 (구. 삼익아트홀),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228885_231030_150508.gif,콘서트,공연 전시
중앙대학교 국악관현악 정기연주회,2023.11.18,2023.11.18,국립국악원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228882_231030_145125.jpg,한국음악(국악),공연 전시
루돌프와 산타할아버지 [인천],2023.12.03,2023.12.03,청라복합문화센터 블루노바홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228879_231030_144209.jpg,뮤지컬,공연 전시
대전국제기타페스티벌 (11.19),2023.11.19,2023.11.19,대전예술가의집,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228878_231030_143944.gif,서양음악(클래식),공연 전시
"로맨스 풍류 클래식: 춘향, 그리고...",2023.11.25,2023.11.25,인천학생교육문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228876_231030_143619.jpg,서양음악(클래식),공연 전시
피노키오 [경주],2023.11.18,2023.11.18,서라벌문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228875_231030_143309.gif,뮤지컬,공연 전시
"김완선, MUSIC 콘서트 [부산]",2023.12.16,2023.12.16,드림씨어터 [부산],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228873_231030_142647.jpg,콘서트,공연 전시
두 대의 피아노로 만나는 온 가족 음악회,2023.11.26,2023.11.26,고양어울림누리,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228870_231030_142301.jpg,서양음악(클래식),공연 전시
고이 미니 콘서트: GOIS FABLES,2023.11.25,2023.11.25,G스페이스홀(지스페이스홀),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228869_231030_142202.png,콘서트,공연 전시
